datetime,atm_id,operation_value
2018-01-25,90,-29.7416791925
2018-01-26,90,458.15718273590005
2018-01-27,90,-7.207429676200002
2018-01-28,90,54.92355593700001
2018-01-29,90,249.4653210223
2018-01-30,90,234.93278934929998
2018-01-31,90,357.0472407131
2018-02-01,90,195.1007086105
2018-02-02,90,
2018-02-03,90,115.70130985570002
2018-02-04,90,348.4277431821
2018-02-05,90,14.356023191000016
2018-02-06,90,272.94094910909996
2018-02-07,90,124.58557010939998
2018-02-08,90,294.8574189386
2018-02-09,90,398.96800515350003
2018-02-10,90,196.8069572689
2018-02-11,90,607.4245222244
2018-02-12,90,
2018-02-13,90,97.10908310150002
2018-02-14,90,119.49624221600001
2018-02-15,90,615.51449431
2018-02-16,90,814.880824565
2018-02-17,90,469.3360532535
2018-02-18,90,170.6837019542
2018-02-19,90,336.95469186180003
2018-02-20,90,-302.0648486138
2018-02-21,90,-22.328322954299992
2018-02-22,90,399.2327678762
2018-02-23,90,177.33218810350002
2018-02-24,90,333.60103070680003
2018-02-25,90,290.1799441698
2018-02-26,90,92.25509984980002
2018-02-27,90,27.976594373899985
2018-02-28,90,482.80953403530003
2018-03-01,90,95.13807172039999
2018-03-02,90,950.2628301484
2018-03-03,90,8.6783336913
2018-03-04,90,156.4747691647
2018-03-05,90,508.43268198370004
2018-03-06,90,504.2553145804
2018-03-07,90,433.2106506333
2018-03-08,90,128.20399398749998
2018-03-09,90,125.6152029206
2018-03-10,90,200.60188962860002
2018-03-11,90,127.9686493454
2018-03-12,90,348.22181662090003
2018-03-13,90,115.55421945469999
2018-03-14,90,-157.0631307707
2018-03-15,90,2.1769379433999982
2018-03-16,90,-59.630448787000006
2018-03-17,90,208.574189392
2018-03-18,90,91.20193257479
2018-03-19,90,246.1116598672
2018-03-20,90,-66.1906806956
2018-03-21,90,1265.819283285148
2018-03-22,90,341.8086751124
2018-03-23,90,205.77947176360001
2018-03-24,90,139.61820914730004
2018-03-25,90,631.988619283
2018-03-26,90,35.89005797710001
2018-03-27,90,0.7648700878000012
2018-03-28,90,75.69272063589999
2018-03-29,90,273.1468756713
2018-03-30,90,882.1599742328
2018-03-31,90,127.85097702329999
2018-04-01,90,153.8859780968
2018-04-02,90,-92.4904444918
2018-04-03,90,704.7983680483
2018-04-04,90,385.4651062922
2018-04-05,90,133.499248443
2018-04-06,90,22.799012239499994
2018-04-07,90,499.048314366
2018-04-08,90,127.9392312646
2018-04-09,90,589.8030921196
2018-04-10,90,379.9933433546
2018-04-11,90,155.680480997
2018-04-12,90,105.66974447020002
2018-04-13,90,420.031350655
2018-04-14,90,257.37878462550003
2018-04-15,90,26.24092763570001
2018-04-16,90,274.5589435266
2018-04-17,90,440.6534249526
2018-04-18,90,-168.2125832082
2018-04-19,90,126.73308997250004
2018-04-20,90,-11.67897788229996
2018-04-21,90,106.4346145583
2018-04-22,90,656.3762078596
2018-04-23,90,-315.00880395089996
2018-04-24,90,-75.2514494306
2018-04-25,90,282.2076444072
2018-04-26,90,-70.1621215365
2018-04-27,90,25.5643117886
2018-04-28,90,568.3573115739
2018-04-29,90,1.4709040155000253
2018-04-30,90,-80.6055400472
2018-05-01,90,244.6701739317
2018-05-02,90,27.829503972199987
2018-05-03,90,484.5157826928
2018-05-04,90,814.9396607256
2018-05-05,90,-94.49087395330001
2018-05-06,90,64.04316083279998
2018-05-07,90,471.01288383100007
2018-05-08,90,209.8685849269
2018-05-09,90,-11.473051321200002
2018-05-10,90,279.2658363759
2018-05-11,90,440.065063346
2018-05-12,90,167.6536396817
2018-05-13,90,-264.7038866222
2018-05-14,90,402.027485506
2018-05-15,90,181.8037363107
2018-05-16,90,349.9574833583
2018-05-17,90,115.73072793649999
2018-05-18,90,55.011810178
2018-05-19,90,766.5469186166999
2018-05-20,90,-127.90981318429999
2018-05-21,90,399.6446210006
2018-05-22,90,96.1088683704
2018-05-23,90,72.89800300579999
2018-05-24,90,-53.8350869658
2018-05-25,90,281.44277431880005
2018-05-26,90,182.921623362
2018-05-27,90,453.3326175653
2018-05-28,90,438.0057977234
2018-05-29,90,65.42581060710002
2018-05-30,90,-194.7771097274
2018-05-31,90,96.9914107796
2018-06-01,90,354.1054326822
2018-06-02,90,291.0330684993
2018-06-03,90,-163.4174361176
2018-06-04,90,69.95619497569999
2018-06-05,90,610.7487653001
2018-06-06,90,569.5634528657
2018-06-07,90,180.95061198190004
2018-06-08,90,138.3238136141
2018-06-09,90,258.8791067208
2018-06-10,90,124.9974232335
2018-06-11,90,11.296542838000006
2018-06-12,90,132.4990337124
2018-06-13,90,558.3845823498
2018-06-14,90,-121.70259823929999
2018-06-15,90,124.43847970830001
2018-06-16,90,505.402619712
2018-06-17,90,439.7414644619
2018-06-18,90,283.1490229766
2018-06-19,90,141.4127120461
2018-06-20,90,213.13399184029998
2018-06-21,90,281.207429676
2018-06-22,90,484.5452007725
2018-06-23,90,298.034571612
2018-06-24,90,363.0779471758
2018-06-25,90,710.1230405843
2018-06-26,90,-260.8795361823
2018-06-27,90,524.2596091907
2018-06-28,90,311.36096199310003
2018-06-29,90,513.0807386734
2018-06-30,90,228.37255744
2018-07-01,90,-19.0040798797
2018-07-02,90,904.1941163847
2018-07-03,90,72.92742108609995
2018-07-04,90,905.8121108009
2018-07-05,90,-150.64998926320004
2018-07-06,90,156.9160403696
2018-07-07,90,457.0981318441
2018-07-08,90,126.9978526946
2018-07-09,90,-63.86665235129998
2018-07-10,90,797.0828859781
2018-07-11,90,603.8943525874
2018-07-12,90,117.70173931699999
2018-07-13,90,81.98818982210003
2018-07-14,90,170.8013742757
2018-07-15,90,331.1887481215
2018-07-16,90,334.2776465532
2018-07-17,90,444.5071934721
2018-07-18,90,596.5104144299
2018-07-19,90,-160.35795576560002
2018-07-20,90,-73.83938157630001
2018-07-21,90,224.40111659800002
2018-07-22,90,213.8988619276
2018-07-23,90,619.0740820267
2018-07-24,90,194.1593300406
2018-07-25,90,160.5050461666
2018-07-26,90,401.7333047024
2018-07-27,90,114.31866008159999
2018-07-28,90,194.6300193253
2018-07-29,90,366.3139360098
2018-07-30,90,523.4359029421
2018-07-31,90,524.9068069578
2018-08-01,90,560.9145372561001
2018-08-02,90,-143.1483787849
2018-08-03,90,1096.2647627235
2018-08-04,90,183.7747476912
2018-08-05,90,-15.532746403300001
2018-08-06,90,465.5999570536
2018-08-07,90,671.8795361815
2018-08-08,90,604.8357311569
2018-08-09,90,1253.8868370199
2018-08-10,90,585.8316512775
2018-08-11,90,524.6126261542
2018-08-12,90,-40.89113162990001
2018-08-13,90,383.6117672318
2018-08-14,90,387.4361176726
2018-08-15,90,153.0034356874
2018-08-16,90,202.9847541324
2018-08-17,90,477.0730083748
2018-08-18,90,351.2518788919
2018-08-19,90,461.8638608539
2018-08-20,90,290.9448142595
2018-08-21,90,805.4964569463999
2018-08-22,90,319.245007515
2018-08-23,90,381.02297616450005
2018-08-24,90,467.62980459560004
2018-08-25,90,116.7309426665
2018-08-26,90,175.214086322
2018-08-27,90,25.12304058469998
2018-08-28,90,717.9188318662
2018-08-29,90,539.4099205495
2018-08-30,90,882.3659007943
2018-08-31,90,651.4339703674
2018-09-01,90,558.208073868
2018-09-02,90,723.2729224811
2018-09-03,90,504.1964784202
2018-09-04,90,1208.318230621
2018-09-05,90,426.709254885
2018-09-06,90,1009.0989907656
2018-09-07,90,500.6663087833
2018-09-08,90,467.2767876312
2018-09-09,90,-74.6042516647
2018-09-10,90,973.0912604689
2018-09-11,90,625.2224608121
2018-09-12,90,355.5469186164
2018-09-13,90,644.9619926997
2018-09-14,90,851.8299334335
2018-09-15,90,327.129053038
2018-09-16,90,494.81211080049997
2018-09-17,90,259.7322310502
2018-09-18,90,-37.508052394100005
2018-09-19,90,512.1393601027
2018-09-20,90,315.9207644405
2018-09-21,90,377.6104788495
2018-09-22,90,220.4590938375
2018-09-23,90,229.54928065300004
2018-09-24,90,141.2362035639
2018-09-25,90,533.3497960054
2018-09-26,90,69.33841528810002
2018-09-27,90,351.5754777751
2018-09-28,90,536.8211294827
2018-09-29,90,395.9085248009
2018-09-30,90,501.6959415937
2017-07-19,91,-224.0775177159
2017-07-20,91,-94.1966931503
2017-07-21,91,-133.73459308620002
2017-07-22,91,152.65041872429998
2017-07-23,91,91.1666308782
2017-07-24,91,-55.070646339
2017-07-25,91,-600.4230191114
2017-07-26,91,-31.68327249339999
2017-07-27,91,-5.971870303400006
2017-07-28,91,93.9025123467
2017-07-29,91,118.79020828850001
2017-07-30,91,-113.6714623149
2017-07-31,91,101.69830362889999
2017-08-01,91,-210.5157826928
2017-08-02,91,19.210006441899996
2017-08-03,91,65.808245651
2017-08-04,91,-159.71075799960002
2017-08-05,91,31.859780974900005
2017-08-06,91,107.9937728148
2017-08-07,91,83.01782263300001
2017-08-08,91,84.8711616923
2017-08-09,91,-103.022117243
2017-08-10,91,-22.357741035400025
2017-08-11,91,256.9963495811
2017-08-12,91,37.537470474
2017-08-13,91,-98.2269701527
2017-08-14,91,131.5282370625
2017-08-15,91,129.0277002363
2017-08-16,91,185.2750697873
2017-08-17,91,20.533820056100005
2017-08-18,91,186.9224822845
2017-08-19,91,-17.680266265899995
2017-08-20,91,-151.7090401548
2017-08-21,91,160.1520292034
2017-08-22,91,87.16577195609999
2017-08-23,91,104.6106935795
2017-08-24,91,-131.79299978560002
2017-08-25,91,-186.3047025984
2017-08-26,91,-271.1758642903
2017-08-27,91,-152.1503113593
2017-08-28,91,161.4170066566
2017-08-29,91,144.2074296755
2017-08-30,91,359.0182520935
2017-08-31,91,2465.3213303183047
2017-09-01,91,-195.3360532537
2017-09-02,91,111.0826712475
2017-09-03,91,-8.796006012399992
2017-09-04,91,5.7659437405999885
2017-09-05,91,51.393386299300005
2017-09-06,91,-62.98410994219999
2017-09-07,91,153.7683057757
2017-09-08,91,531.084603822
2017-09-09,91,107.9643547349
2017-09-10,91,2465.3213303183047
2017-09-11,91,534.3205926559
2017-09-12,91,338.8374490009
2017-09-13,91,58.42430749380001
2017-09-14,91,-101.0511058627
2017-09-15,91,551.1771526726001
2017-09-16,91,113.4361176724
2017-09-17,91,14.385441271100007
2017-09-18,91,-69.69143225250001
2017-09-19,91,-6.295469187199987
2017-09-20,91,181.1859566245
2017-09-21,91,167.38887695920002
2017-09-22,91,62.8370195399
2017-09-23,91,28.7414644622
2017-09-24,91,106.61112304009998
2017-09-25,91,267.02791496649996
2017-09-26,91,81.0173931711
2017-09-27,91,199.51342065679998
2017-09-28,91,-12.855701095299999
2017-09-29,91,232.84410564770002
2017-09-30,91,157.8868370197
2017-10-01,91,120.5847111874
2017-10-02,91,622.5454155036
2017-10-03,91,115.20120249069997
2017-10-04,91,-161.2110800953
2017-10-05,91,66.2495168561
2017-10-06,91,77.8696585779
2017-10-07,91,323.8048099637
2017-10-08,91,11.531887481700007
2017-10-09,91,114.436332403
2017-10-10,91,200.9843246721
2017-10-11,91,398.35022546740004
2017-10-12,91,284.8552716343
2017-10-13,91,342.48529095920003
2017-10-14,91,267.7927850544
2017-10-15,91,537.3800730081
2017-10-16,91,612.4550139577
2017-10-17,91,
2017-10-18,91,324.62851621199997
2017-10-19,91,390.701524587
2017-10-20,91,532.6143439981
2017-10-21,91,183.15696800519999
2017-10-22,91,79.34056259340001
2017-10-23,91,258.23190895429997
2017-10-24,91,128.586429032
2017-10-25,91,-181.9214086325
2017-10-26,91,-123.58535537950002
2017-10-27,91,390.6426884254
2017-10-28,91,1.7062486579999954
2017-10-29,91,227.1369980671
2017-10-30,91,98.90358599889998
2017-10-31,91,111.9652136571
2017-11-01,91,-398.7032424318
2017-11-02,91,371.8445351079
2017-11-03,91,-72.80974876529999
2017-11-04,91,110.7590723646
2017-11-05,91,72.8097487654
2017-11-06,91,192.8649345073
2017-11-07,91,9.17844105560002
2017-11-08,91,760.9574833582
2017-11-09,91,-44.1565385437
2017-11-10,91,139.0886837007
2017-11-11,91,169.30105217829998
2017-11-12,91,175.3317586423
2017-11-13,91,82.31178870480001
2017-11-14,91,-155.7981533178
2017-11-15,91,58.6008159756
2017-11-16,91,-361.4893708405
2017-11-17,91,-55.305990980900006
2017-11-18,91,465.099849688
2017-11-19,91,55.04122825819999
2017-11-20,91,128.3510843888
2017-11-21,91,213.8694438475
2017-11-22,91,-574.2703457161
2017-11-23,91,453.5679622068
2017-11-24,91,-259.3792140868
2017-11-25,91,-24.328752415199993
2017-11-26,91,-46.4217307276
2017-11-27,91,224.7541335619
2017-11-28,91,-11.531887482000013
2017-11-29,91,280.9132488727
2017-11-30,91,132.440197552
2017-12-01,91,-8.796006012900001
2017-12-02,91,260.2029203345
2017-12-03,91,295.3575263039
2017-12-04,91,-163.6821988404
2017-12-05,91,-58.27721709249998
2017-12-06,91,353.0757998711
2017-12-07,91,-193.0708610699
2017-12-08,91,-419.70775177229996
2017-12-09,91,528.525230835
2017-12-10,91,389.6718917756
2017-12-11,91,311.9493235984
2017-12-12,91,-703.7393171573
2017-12-13,91,430.79836804800004
2017-12-14,91,382.229117457
2017-12-15,91,142.97187030190003
2017-12-16,91,140.1183165119
2017-12-17,91,257.6729654286
2017-12-18,91,-365.1372127989
2017-12-19,91,79.78183379810001
2017-12-20,91,-4.3832939667000135
2017-12-21,91,-231.31436547230004
2017-12-22,91,2465.3213303183047
2017-12-23,91,101.84539403000001
2017-12-24,91,326.0111659867
2017-12-25,91,138.17672321170002
2017-12-26,91,-757.9862572483
2017-12-27,91,142.9130341406
2017-12-28,91,434.240283442
2017-12-29,91,284.88468971320003
2017-12-30,91,215.89929138840003
2017-12-31,91,94.81447283639999
2018-01-01,91,57.688855486200005
2018-01-02,91,98.1975520723
2018-01-03,91,205.4558728792
2018-01-04,91,445.3603178006
2018-01-05,91,198.80738672959998
2018-01-06,91,74.4277431823
2018-01-07,91,324.7461885333
2018-01-08,91,-3.647841959000015
2018-01-09,91,118.61369980640002
2018-01-10,91,268.1163839384
2018-01-11,91,671.1146660939
2018-01-12,91,
2018-01-13,91,227.29879750894003
2018-01-14,91,182.76276572888
2018-01-15,91,822.6177796860001
2018-01-16,91,
2018-01-17,91,214.34013313229997
2018-01-18,91,-63.513635387799994
2018-01-19,91,85.43010521720002
2018-01-20,91,5.501181017100013
2018-01-21,91,153.3270345711
2018-01-22,91,527.6426884256
2018-01-23,91,688.5301696373999
2018-01-24,91,174.12561735039998
2018-01-25,91,60.95426240019999
2018-01-26,91,-161.6523512997
2018-01-27,91,70.51513850170002
2018-01-28,91,667.3785698946
2018-01-29,91,152.3856560017
2018-01-30,91,-309.3311144526
2018-01-31,91,-405.3517285811
2018-02-01,91,-50.2460811671
2018-02-02,91,-444.7131200347
2018-02-03,91,12.237921408900004
2018-02-04,91,98.4917328751
2018-02-05,91,86.2832295467
2018-02-06,91,169.6540691422
2018-02-07,91,440.9770238338
2018-02-08,91,-258.5555078377
2018-02-09,91,-254.49581275609998
2018-02-10,91,627.252308353
2018-02-11,91,574.5056903585
2018-02-12,91,-139.8535537903
2018-02-13,91,428.7685205069
2018-02-14,91,212.36912175129999
2018-02-15,91,812.4391238987
2018-02-16,91,542.9106721045
2018-02-17,91,15.238565599599992
2018-02-18,91,761.1339918407
2018-02-19,91,281.1191754343
2018-02-20,91,293.4453510838
2018-02-21,91,151.3560231906
2018-02-22,91,-165.1825209368
2018-02-23,91,323.30470259780003
2018-02-24,91,151.6207859131
2018-02-25,91,292.4745544343
2018-02-26,91,111.64161477270001
2018-02-27,91,118.43719132470002
2018-02-28,91,84.13570968410001
2018-03-01,91,-72.1037148381
2018-03-02,91,-369.5793429258
2018-03-03,91,322.9222675533
2018-03-04,91,148.5318874812
2018-03-05,91,329.0412282589
2018-03-06,91,80.01717844089997
2018-03-07,91,360.7539188308
2018-03-08,91,320.3628945665
2018-03-09,91,298.417006657
2018-03-10,91,166.0062271854
2018-03-11,91,373.1095125622
2018-03-12,91,203.9555507837
2018-03-13,91,128.93944599480002
2018-03-14,91,-49.15761219699996
2018-03-15,91,-1925.2956839167
2018-03-16,91,91.6961563236
2018-03-17,91,379.6697444705
2018-03-18,91,508.37384582360005
2018-03-19,91,940.7607902089
2018-03-20,91,-215.016748981
2018-03-21,91,356.7824779901
2018-03-22,91,630.9589864707
2018-03-23,91,1161.0433755636
2018-03-24,91,16.150526089599996
2018-03-25,91,116.58385226600001
2018-03-26,91,1248.2974017611
2018-03-27,91,326.8054541551
2018-03-28,91,-34.12497315810002
2018-03-29,91,-200.89607043200002
2018-03-30,91,436.1524586645
2018-03-31,91,793.0231908956
2018-04-01,91,98.0504616708
2018-04-02,91,573.5643117882
2018-04-03,91,-311.0373631104
2018-04-04,91,289.20914752
2018-04-05,91,-145.91367833409998
2018-04-06,91,462.2462958973
2018-04-07,91,866.7154820697
2018-04-08,91,257.5552931075
2018-04-09,91,92.16684560879996
2018-04-10,91,580.8011595448
2018-04-11,91,1051.5786987343
2018-04-12,91,136.79407343800003
2018-04-13,91,1082.5265192177
2018-04-14,91,876.6882112942
2018-04-15,91,110.08245651710001
2018-04-16,91,289.0620571191
2018-04-17,91,-70.01503113680002
2018-04-18,91,24.711187460200012
2018-04-19,91,666.5842817255
2018-04-20,91,233.932574618
2018-04-21,91,-796.1120893278
2018-04-22,91,-1.6179944171999856
2018-04-23,91,-111.34743397089998
2018-04-24,91,871.5694653212
2018-04-25,91,73.92763581710001
2018-04-26,91,32.65406914370003
2018-04-27,91,88.66609405160001
2018-04-28,91,952.7633669735
2018-04-29,91,868.186386085
2018-04-30,91,404.93987545619996
2018-05-01,91,380.5817049602
2018-05-02,91,116.64268842579999
2018-05-03,91,33.7425381139
2018-05-04,91,318.86257247030005
2018-05-05,91,537.2329826063
2018-05-06,91,141.5009662872
2018-05-07,91,-687.5887910673
2018-05-08,91,870.2456517059001
2018-05-09,91,232.1086536391
2018-05-10,91,1177.9293536608
2018-05-11,91,-331.4829289253
2018-05-12,91,340.3377710971
2018-05-13,91,92.49044449259998
2018-05-14,91,304.41829503839995
2018-05-15,91,42.626798367699976
2018-05-16,91,286.4438479703
2018-05-17,91,498.0480996348
2018-05-18,91,-200.92548851089998
2018-05-19,91,-282.119390165
2018-05-20,91,65.89649989330002
2018-05-21,91,600.4818552708
2018-05-22,91,1030.8683701955
2018-05-23,91,-13.826497745199998
2018-05-24,91,366.7552072139
2018-05-25,91,261.55615202840005
2018-05-26,91,174.684560875
2018-05-27,91,356.3117887052
2018-05-28,91,460.3929568398
2018-05-29,91,-317.7152673401
2018-05-30,91,516.5520721496
2018-05-31,91,221.57698088810002
2018-06-01,91,-789.1694223753
2018-06-02,91,192.9531887474
2018-06-03,91,310.74318230570003
2018-06-04,91,-184.8926347447
2018-06-05,91,857.1546059683
2018-06-06,91,270.1168133996
2018-06-07,91,144.11917543450002
2018-06-08,91,302.3001932557
2018-06-09,91,534.6147734575
2018-06-10,91,420.5314580201
2018-06-11,91,-85.8713764228
2018-06-12,91,595.4513635391
2018-06-13,91,398.35022546659997
2018-06-14,91,239.1395748325
2018-06-15,91,127.93923126430003
2018-06-16,91,330.21795147070003
2018-06-17,91,25.358385226500012
2018-06-18,91,1025.6907880602
2018-06-19,91,-12.855701096199981
2018-06-20,91,-99.08009448139997
2018-06-21,91,-185.9516856351
2018-06-22,91,236.43311144409998
2018-06-23,91,870.0691432246
2018-06-24,91,368.8144728364
2018-06-25,91,-32.03628945679999
2018-06-26,91,157.5926562154
2018-06-27,91,-137.38243504430002
2018-06-28,91,1157.8368048095
2018-06-29,91,566.8569894775001
2018-06-30,91,475.48443203749997
2018-07-01,91,-98.49173287549999
2018-07-02,91,640.1374275284
2018-07-03,91,286.0614129267
2018-07-04,91,430.50418724450003
2018-07-05,91,838.4741249732
2018-07-06,91,130.79278505370002
2018-07-07,91,719.0073008372
2018-07-08,91,386.8771741463
2018-07-09,91,560.4144298909
2018-07-10,91,470.8363753492
2018-07-11,91,446.31052179501
2018-07-12,91,382.29677904217
2018-07-13,91,28.0060124543
2018-07-14,91,46.0981318445
2018-07-15,91,101.3452866651
2018-07-16,91,-9.413785699000002
2018-07-17,91,259.96757569240003
2018-07-18,91,36.9785269488
2018-07-19,91,68.3382005583
2018-07-20,91,-178.5383293964
2018-07-21,91,97.6680266267
2018-07-22,91,27.652995490700004
2018-07-23,91,35.5370410136
2018-07-24,91,-384.90616276590004
2018-07-25,91,-205.4852909599
2018-07-26,91,132.9991410781
2018-07-27,91,-6.7073223105
2018-07-28,91,-47.8043805026
2018-07-29,91,76.1634099204
2018-07-30,91,-95.4910886839
2018-07-31,91,29.1827356669
2018-08-01,91,-46.65119175438001
2018-08-02,91,-50.204895855740006
2018-08-03,91,-66.2495168561
2018-08-04,91,13.797079665200002
2018-08-05,91,334.5718273567
2018-08-06,91,80.0171784412
2018-08-07,91,242.93450719380002
2018-08-08,91,-145.9430964138
2018-08-09,91,-19.886622289099996
2018-08-10,91,736.9817479064
2018-08-11,91,228.8432467256
2018-08-12,91,-64.63152243910001
2018-08-13,91,105.25789134650002
2018-08-14,91,139.5593729872
2018-08-15,91,380.4346145591
2018-08-16,91,174.74339703680002
2018-08-17,91,-292.5922267551
2018-08-18,91,-60.8660081596
2018-08-19,91,132.7637964354
2018-08-20,91,-208.3976809104
2018-08-21,91,-109.11165986680001
2018-08-22,91,170.5366115528
2018-08-23,91,353.1640541122
2018-08-24,91,-104.5224393389
2018-08-25,91,58.130126691099996
2018-08-26,91,-72.80974876539999
2018-08-27,91,306.1833798582
2018-08-28,91,270.5875026839
2018-08-29,91,52.452437191499996
2018-08-30,91,-94.3732016318
2018-08-31,91,179.715052609
2018-09-01,91,137.52952544619998
2018-09-02,91,-36.4784195833
2018-09-03,91,-233.9619926988
2018-09-04,91,34.86042516660001
2018-09-05,91,48.33390594810002
2018-09-06,91,545.1170281305
2018-09-07,91,443.5658149025
2018-09-08,91,16.17994417
2018-09-09,91,-126.46832724939999
2018-09-10,91,272.8821129487
2018-09-11,91,1936.7687352377
2018-09-12,91,143.3543053468
2018-09-13,91,-176.4496456944
2018-09-14,91,-110.5531458018
2018-09-15,91,419.266480567
2018-09-16,91,383.8471118749
2018-09-17,91,-124.2031350653
2018-09-18,91,1423.0407987978
2018-09-19,91,-81.28215589429999
2018-09-20,91,217.7232123685
2018-09-21,91,77.1930427318
2018-09-22,91,54.7764655359
2018-09-23,91,95.4910886836
2018-09-24,91,341.9851835946
2018-09-25,91,814.0865363972999
2018-09-26,91,243.0227614353
2018-09-27,91,374.72750697889995
2018-09-28,91,179.4208718062
2018-09-29,91,93.3729869016
2018-09-30,91,84.31221816669999
2017-08-12,93,-6.3837234271
2017-08-13,93,-8.384152888000001
2017-08-14,93,25.3583852266
2017-08-15,93,66.27893493670001
2017-08-16,93,35.5370410136
2017-08-17,93,15.768091045699999
2017-08-18,93,-6.089542623900003
2017-08-19,93,15.260629160450002
2017-08-20,93,13.56500369817778
2017-08-21,93,12.20850332836
2017-08-22,93,12.84687567107
2017-08-23,93,121.76143439970001
2017-08-24,93,239.72793643959997
2017-08-25,93,45.0390809533
2017-08-26,93,96.8443203779
2017-08-27,93,67.6027485507
2017-08-28,93,-3.088898432099998
2017-08-29,93,158.2398539833
2017-08-30,93,-8.5606613699
2017-08-31,93,278.5009662873
2017-09-01,93,119.08438909169999
2017-09-02,93,166.6534249518
2017-09-03,93,265.1745759075
2017-09-04,93,56.659222675900004
2017-09-05,93,66.9261327038
2017-09-06,93,397.9677904232
2017-09-07,93,76.31050032190001
2017-09-08,93,63.6901438696
2017-09-09,93,35.8018037364
2017-09-10,93,95.8441056474
2017-09-11,93,312.3317586432
2017-09-12,93,67.4262400687
2017-09-13,93,100.1391453728
2017-09-14,93,278.1185312436
2017-09-15,93,245.2585355375
2017-09-16,93,156.7101138075
2017-09-17,93,168.0360747264
2017-09-18,93,204.426240069
2017-09-19,93,215.98754563030002
2017-09-20,93,135.3820055831
2017-09-21,93,-59.012669100299995
2017-09-22,93,-46.4511488081
2017-09-23,93,-8.4135709683
2017-09-24,93,123.497101138
2017-09-25,93,65.71999141100001
2017-09-26,93,238.6394674684
2017-09-27,93,211.1629804596
2017-09-28,93,186.5694653211
2017-09-29,93,171.5662443634
2017-09-30,93,2435.0405281227277
2017-10-01,93,150.6499892639
2017-10-02,93,62.4840025769
2017-10-03,93,205.8971440841
2017-10-04,93,332.9538329399
2017-10-05,93,147.6493450722
2017-10-06,93,62.74876529949999
2017-10-07,93,2435.0405281227277
2017-10-08,93,-219.7236418294
2017-10-09,93,28.4767017396
2017-10-10,93,250.3772815119
2017-10-11,93,480.3972514492
2017-10-12,93,217.3701954051
2017-10-13,93,44.274210865600004
2017-10-14,93,264.3214515784
2017-10-15,93,-0.2059265619000037
2017-10-16,93,12.443847970699991
2017-10-17,93,-40.33218810359999
2017-10-18,93,164.5647412499
2017-10-19,93,68.5441271204
2017-10-20,93,247.70023620359999
2017-10-21,93,47.127764655300005
2017-10-22,93,175.5671032853
2017-10-23,93,190.8645050467
2017-10-24,93,248.8181232556
2017-10-25,93,-266.527807601
2017-10-26,93,171.3308997208
2017-10-27,93,124.67382435070002
2017-10-28,93,27.711831651799997
2017-10-29,93,273.4410564743
2017-10-30,93,124.02662658370001
2017-10-31,93,286.0908310071
2017-11-01,93,140.7949323602
2017-11-02,93,247.9649989269
2017-11-03,93,410.735237278
2017-11-04,93,274.5883616063
2017-11-05,93,132.793214516
2017-11-06,93,400.0564741253
2017-11-07,93,183.5394030499
2017-11-08,93,-179.715052609
2017-11-09,93,132.9403049175
2017-11-10,93,464.65857848400003
2017-11-11,93,123.8795361823
2017-11-12,93,205.2205282372
2017-11-13,93,2.9418080309
2017-11-14,93,166.3592441488
2017-11-15,93,434.7109727294
2017-11-16,93,946.5561520291
2017-11-17,93,144.6192828003
2017-11-18,93,449.9789564097
2017-11-19,93,232.40283444320002
2017-11-20,93,444.30126691
2017-11-21,93,57.36525660289998
2017-11-22,93,-1337.6989478209998
2017-11-23,93,93.0199699377
2017-11-24,93,437.4174361175
2017-11-25,93,304.7418939233
2017-11-26,93,297.4167919266
2017-11-27,93,145.2958986473
2017-11-28,93,209.9568391671
2017-11-29,93,211.8690143873
2017-11-30,93,222.1947605752
2017-12-01,93,278.1773674038
2017-12-02,93,233.9325746196
2017-12-03,93,352.9287094699
2017-12-04,93,-127.64505046129997
2017-12-05,93,67.27914966710001
2017-12-06,93,714.2415718276
2017-12-07,93,90.43117887100001
2017-12-08,93,483.25080524009996
2017-12-09,93,614.2200987762
2017-12-10,93,63.513635387700035
2017-12-11,93,98.7270775177
2017-12-12,93,177.0085892204
2017-12-13,93,379.72858063169997
2017-12-14,93,86.57741035050002
2017-12-15,93,-566.5922267553001
2017-12-16,93,-73.2216018898
2017-12-17,93,45.09791711409999
2017-12-18,93,-183.33347648730003
2017-12-19,93,-22.97552072149999
2017-12-20,93,191.5705389732
2017-12-21,93,374.4333261753
2017-12-22,93,235.4917328755
2017-12-23,93,459.2750697873
2017-12-24,93,195.7184882972
2017-12-25,93,
2017-12-26,93,-135.1760790212
2017-12-27,93,159.0341421511
2017-12-28,93,620.4861498818
2017-12-29,93,968.2078591373
2017-12-30,93,1330.4032639045
2017-12-31,93,746.925059051
2018-01-01,93,161.0639896928
2018-01-02,93,240.6104788488
2018-01-03,93,
2018-01-04,93,
2018-01-05,93,233.37363109300003
2018-01-06,93,351.6637320163
2018-01-07,93,372.756495598
2018-01-08,93,286.9733734165
2018-01-09,93,297.2402834441
2018-01-10,93,44.068284303199995
2018-01-11,93,318.6566459097
2018-01-12,93,133.1462314797
2018-01-13,93,2435.0405281227277
2018-01-14,93,364.2546703896
2018-01-15,93,646.5799871164
2018-01-16,93,348.8101782263
2018-01-17,93,500.13678333729996
2018-01-18,93,120.90831007100002
2018-01-19,93,455.7449001503
2018-01-20,93,352.340347863
